name,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,phone,rating,price,category,address,website,id
b'Copper Top Restaurant',06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,(608) 271-4588,3.5,1,Breakfast & Brunch,"5501 Schroeder Rd, Madison, WI 53711",https://www.yelp.com/biz/copper-top-restaurant-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9211
"b""Rheta's Market""",00:00:00,00:00:00,07:30:00,18:30:00,07:30:00,18:30:00,07:30:00,18:30:00,07:30:00,18:30:00,07:30:00,18:00:00,00:00:00,00:00:00,(608) 262-3948,3.5,1,Food Court;Colleges & Universities,"420 N Park St, The Chadbourne Residential College, Madison, WI 53706",https://www.yelp.com/biz/rhetas-market-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9212
b'MOD Pizza',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 285-2001,3.5,0,Pizza;Fast Food,"7015 Sligo Dr, Bldg D, Madison, WI 53717",https://www.yelp.com/biz/mod-pizza-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9213
b'Mr. Brews Taphouse',11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,01:00:00,11:00:00,01:00:00,(608) 286-1131,4.0,2,Pubs;Burgers,"103 W Broadway, Ste B, Monona, WI 53716",https://www.yelp.com/biz/mr-brews-taphouse-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9214
"b""Milio's Sandwiches""",10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 251-8444,4.0,1,Sandwiches,"377 East Campus Mall, Madison, WI 53715",https://www.yelp.com/biz/milios-sandwiches-madison-17?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9215
b'Pancheros Mexican Grill',10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 238-3899,3.0,1,Mexican,"3256 University Ave, Madison, WI 53705",https://www.yelp.com/biz/pancheros-mexican-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9216
b'City Bar',17:00:00,02:00:00,15:00:00,02:00:00,15:00:00,02:00:00,15:00:00,02:00:00,15:00:00,02:00:00,15:00:00,02:00:00,15:00:00,02:00:00,(608) 250-2489,3.5,2,Lounges;Burgers,"636 State St, Madison, WI 53703",https://www.yelp.com/biz/city-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9217
b'Arandas Mexican Bar & Grill',10:00:00,21:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 819-6662,4.5,0,Mexican;Bars;American (Traditional),"1821 S Park St, Madison, WI 53713",https://www.yelp.com/biz/arandas-mexican-bar-and-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9218
b'Four Lakes Cafe',06:30:00,18:30:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:30:00,18:30:00,(608) 263-6400,3.5,1,Cafes,"600 Highland Ave, University of Wisconsin Hospital & Clinics, Madison, WI 53705",https://www.yelp.com/biz/four-lakes-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9219
b'Chick-fil-A',00:00:00,00:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,(608) 245-2045,4.0,1,Fast Food,"4212 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/chick-fil-a-madison-7?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9220
"b""Slice's Bar & Grill""",09:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 243-6925,3.5,1,Dive Bars;American (Traditional),"2417 Pennsylvania Ave, Madison, WI 53704",https://www.yelp.com/biz/slices-bar-and-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9221
b'Valentia Coffee',07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,07:00:00,17:00:00,No phone number available,3.5,0,Cafes;Coffee & Tea,"799 University Ave, Madison, WI 53715",https://www.yelp.com/biz/valentia-coffee-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9222
b'Great Wall',12:00:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 960-4133,3.5,2,Chinese,"4515 Verona Rd, Madison, WI 53711",https://www.yelp.com/biz/great-wall-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9223
b'Ginger Root',00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,00:00:00,00:00:00,(608) 890-4421,2.5,1,Asian Fusion,"1308 W Dayton St, Madison, WI 53715",https://www.yelp.com/biz/ginger-root-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9224
b'Roman Candle Pizzeria',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 258-2000,3.5,2,Pizza;Italian,"1054 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/roman-candle-pizzeria-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9225
b'Sarku Japan',11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 243-8686,4.5,1,Japanese,"89 E Towne Mall, Madison, WI 53704",https://www.yelp.com/biz/sarku-japan-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9226
b'Wingstop',11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,(608) 258-9464,3.0,1,Chicken Wings,"1234 Regent St, Madison, WI 53715",https://www.yelp.com/biz/wingstop-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9227
b'Madison Cuisine',10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 906-8888,3.0,0,Chinese;Sushi Bars;Burgers,"785 University Ave, Madison, WI 53715",https://www.yelp.com/biz/madison-cuisine-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9228
b'Ancora Coffee',07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,(608) 233-5287,4.0,2,Coffee & Tea;Breakfast & Brunch;Cafes,"3318 University Ave, Madison, WI 53705",https://www.yelp.com/biz/ancora-coffee-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9229
b'Sugar River Pizza',11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 497-1800,4.0,2,Pizza;Sandwiches,"957 Liberty Dr, Verona, WI 53593",https://www.yelp.com/biz/sugar-river-pizza-verona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9230
b'Gates & Brovi',08:00:00,00:00:00,00:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,01:00:00,08:00:00,01:00:00,(608) 819-8988,4.0,2,American (New);Sports Bars;Breakfast & Brunch,"3502 Monroe St, Madison, WI 53711",https://www.yelp.com/biz/gates-and-brovi-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9231
b'World Buffet',11:00:00,21:00:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 833-6789,3.0,2,Buffets;Chinese;Mongolian,"499 D'Onofrio Dr, Madison, WI 53719",https://www.yelp.com/biz/world-buffet-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9232
b'Cool Beans Coffee Cafe',00:00:00,00:00:00,06:30:00,21:00:00,06:30:00,21:00:00,06:30:00,21:00:00,06:30:00,21:00:00,06:30:00,21:00:00,06:30:00,15:00:00,(608) 244-8414,4.5,1,Cafes,"1748 Eagan Rd, Madison, WI 53704",https://www.yelp.com/biz/cool-beans-coffee-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9233
b'Uno Pizzeria & Grill',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 244-3266,3.0,2,Pizza;Gluten-Free;American (Traditional),"3010 Crossroads Dr, Madison, WI 53718",https://www.yelp.com/biz/uno-pizzeria-and-grill-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9234
b'LongHorn Steakhouse - Curbside To Go Available',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 836-1830,3.5,2,Steakhouses;American (Traditional);Barbeque,"418 S Gammon Rd, Madison, WI 53719",https://www.yelp.com/biz/longhorn-steakhouse-curbside-to-go-available-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9235
b'Monona Garden Family Restaurant',06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,15:00:00,06:00:00,21:00:00,06:00:00,15:00:00,(608) 223-9707,4.0,1,American (Traditional),"6501 Bridge Rd, Monona, WI 53713",https://www.yelp.com/biz/monona-garden-family-restaurant-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9236
"b""Hawk's Bar & Grill""",11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 256-4295,3.0,2,Sports Bars;American (Traditional),"425 State St, Madison, WI 53703",https://www.yelp.com/biz/hawks-bar-and-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9237
b'Barriques',07:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:30:00,18:00:00,(608) 819-6787,4.0,1,Coffee & Tea;Cafes,"961 S Park St, Madison, WI 53715",https://www.yelp.com/biz/barriques-madison-7?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9238
b'Olive Garden - To Go & Delivery Available',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 829-1158,3.0,2,Italian;Salad;Soup,"7017 Mineral Point Rd, Madison, WI 53717",https://www.yelp.com/biz/olive-garden-to-go-and-delivery-available-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9239
"b""Angelo's""",14:00:00,20:00:00,16:00:00,20:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,(608) 838-2233,4.5,2,Italian;Pizza,"4706 Farwell St, McFarland, WI 53558",https://www.yelp.com/biz/angelos-mcfarland?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9240
b'Guantanamera',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 260-8246,4.0,1,Restaurants,"141 S Butler St, Madison, WI 53703",https://www.yelp.com/biz/guantanamera-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9241
b'Dairyland Family Restaurant',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 222-9232,3.5,1,American (New),"716 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/dairyland-family-restaurant-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9242
b'El Burrito Loco',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,4.0,1,Street Vendors;Mexican,"On The Corner Of Main St And Martin Luther King Blvd, Madison, WI 53703",https://www.yelp.com/biz/el-burrito-loco-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9243
b'Villa Dolce Cafe',00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,17:00:00,21:00:00,(608) 833-0033,4.0,2,Italian;Pizza;Wine Bars,"1828 Parmenter St, Middleton, WI 53562",https://www.yelp.com/biz/villa-dolce-cafe-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9244
"b""Lupe's Taqueria""",00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 841-1715,4.5,1,Mexican,"6719 Frank Lloyd Wright Blvd, Middleton, WI 53562",https://www.yelp.com/biz/lupes-taqueria-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9245
b'Flaming Wok',12:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 240-1085,3.0,1,Chinese;Noodles,"4237 Lien Rd, Ste H, Madison, WI 53704",https://www.yelp.com/biz/flaming-wok-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9246
b'Common Ground Middleton',07:30:00,16:00:00,07:30:00,22:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,21:00:00,07:30:00,22:00:00,(608) 820-1010,3.5,0,Cafes;Venues & Event Spaces,"2644 Branch St, Middleton, WI 53562",https://www.yelp.com/biz/common-ground-middleton-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9247
b'Bonfyre American Grille',10:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 273-3973,3.5,2,American (Traditional);Beer Bar;Cocktail Bars,"2601 W Beltline Hwy, Madison, WI 53713",https://www.yelp.com/biz/bonfyre-american-grille-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9248
b'Maple Tree Supper Club',08:30:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,(608) 838-5888,3.5,2,American (Traditional);Breakfast & Brunch;Supper Clubs,"6010 US Hwy 51, McFarland, WI 53558",https://www.yelp.com/biz/maple-tree-supper-club-mcfarland?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9249
b'Lazy Oaf Lounge',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 441-0370,3.0,1,American (Traditional);Bars,"1617 N Stoughton Rd, Madison, WI 53704",https://www.yelp.com/biz/lazy-oaf-lounge-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9250
b'QDOBA Mexican Eats',10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,(608) 251-0238,3.0,1,Mexican;Fast Food,"2 N Park St, Madison, WI 53715",https://www.yelp.com/biz/qdoba-mexican-eats-madison-5?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9251
b'Popeyes Louisiana Kitchen',10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,(608) 268-1606,3.5,1,Fast Food;Chicken Wings,"2844 Fish Hatchery Rd, Fitchburg, WI 53713",https://www.yelp.com/biz/popeyes-louisiana-kitchen-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9252
b'Open Book Cafe',11:00:00,00:00:00,09:00:00,00:30:00,09:00:00,00:30:00,09:00:00,00:30:00,09:00:00,00:00:00,09:00:00,21:00:00,11:00:00,21:00:00,(608) 261-1403,4.0,1,Coffee & Tea;Sandwiches;Cafes,"600 N Park St, Fl 1, Helen C White Library, Madison, WI 53706",https://www.yelp.com/biz/open-book-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9253
b'Barriques University',07:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:30:00,19:00:00,(608) 709-1164,3.0,1,Cafes;Coffee & Tea;Sandwiches,"2505 University Ave, Madison, WI 53705",https://www.yelp.com/biz/barriques-university-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9254
b'El Rancho Mexican Grill East',00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,No phone number available,4.0,1,Mexican,"4527 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/el-rancho-mexican-grill-east-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9255
b'Four Lakes Market',09:00:00,23:00:00,07:00:00,23:00:00,07:00:00,23:00:00,07:00:00,23:00:00,07:00:00,23:00:00,07:00:00,23:00:00,09:00:00,23:00:00,(608) 262-2225,2.5,0,Food Court,"640 Elm Dr, Madison, WI 53706",https://www.yelp.com/biz/four-lakes-market-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9256
b'Java Cat',07:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,06:00:00,19:00:00,07:00:00,19:00:00,(608) 223-5553,4.0,1,Coffee & Tea;Cafes;Gelato,"3918 Monona Dr, Madison, WI 53716",https://www.yelp.com/biz/java-cat-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9257
"b""Captain Bill's""",16:30:00,21:00:00,00:00:00,00:00:00,16:30:00,21:00:00,16:30:00,21:00:00,16:30:00,21:00:00,16:30:00,22:00:00,16:30:00,22:00:00,(608) 831-7327,2.5,2,Seafood,"2701 Century Harbor Rd, Middleton, WI 53562",https://www.yelp.com/biz/captain-bills-middleton?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9258
"b""Bennett's Meadowood Country Club""",06:00:00,20:00:00,06:00:00,02:00:00,06:00:00,02:00:00,06:00:00,02:00:00,06:00:00,02:00:00,06:00:00,02:00:00,06:00:00,02:00:00,(608) 271-3827,3.5,1,Dive Bars;Burgers;Breakfast & Brunch,"2009 Freeport Rd, Madison, WI 53711",https://www.yelp.com/biz/bennetts-meadowood-country-club-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9259
b'Tuscany Mediterranean Grill',00:00:00,00:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,17:00:00,22:00:00,(608) 270-1684,3.0,2,Mediterranean;Italian;Greek,"2969 Cahill Main, Fitchburg, WI 53711",https://www.yelp.com/biz/tuscany-mediterranean-grill-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9260
b'Cafe Maya',08:00:00,14:00:00,06:30:00,17:00:00,06:30:00,17:00:00,06:30:00,17:00:00,06:30:00,17:00:00,06:30:00,17:00:00,07:00:00,14:00:00,(608) 709-1909,4.0,1,Coffee & Tea;Breakfast & Brunch;Sandwiches,"5501 Odana Rd, Madison, WI 53719",https://www.yelp.com/biz/cafe-maya-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9261
